Unnamed: 0,Status,Vehicle Make,Vehicle Model,Vehicle Model Year,Vehicle Color,Vehicle Fuel Source,Wheelchair Accessible,Company Name,City,State,ZIP Code,Taxi Affiliation,Taxi Medallion License Management ,Record ID,Vehicle Type
8094,ACTIVE,CHEVROLET,SUBURBAN,2019.0,BLACK,Gasoline,N,AMERICAN HOTLINE LIMO INC,CHICAGO,IL,60659.0,,,8407Livery,Livery
8095,INACTIVE,,,,,Gasoline,N,CITY OF CHICAGO BACP,,,,,,72934Livery,Livery
8096,INACTIVE,,,,WHITE,Gasoline,N,CITY OF CHICAGO BACP,CHICAGO,IL,60608.0,,,2885Taxi,Taxi
8097,ACTIVE,FORD,TRANSIT,2018.0,WHITE,Gasoline,N,ELITE MEDICAL TRANSPORTATION LLC,ORLAND PARK,IL,60467.0,,,808599Ambulance,Ambulance
8098,HOLD,FORD,CROWN VICTORIA,2008.0,WHITE,Gasoline,N,T & J ENTERPRISES,CHICAGO,IL,60608.0,,,5702Taxi,Taxi
8100,VIOLATION,TOYOTA,SIENNA,2019.0,WHITE,Gasoline,N,ABANNA HOLDINGS INC,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner-Operator,4068Taxi,Taxi
8101,ACTIVE,CHRYSLER,TOWN AND COUNTRY,2012.0,GRAY,Gasoline,N,FREDERICK HAMILTON,CHICAGO,IL,60608.0,,,9510Medicar,Medicar
8103,ACTIVE,MERCEDES,SPRINTER,2020.0,YELLOW,Gasoline,N,"SUPERIOR AIR-GROUND AMBULANCE SERVICE, INC.",ELMHURST,IL,60126.0,,,721539Ambulance,Ambulance
8105,ACTIVE,VPG,MV-1,2014.0,YELLOW,Gasoline,Y,ARAZUIA EVIE CORP,CHICAGO,IL,60641.0,Yellow Cab Association,Owner-Operator,1255Taxi,Taxi
8107,ACTIVE,TESLA,MODEL Y,2023.0,BLACK,Gasoline,N,MESOPOTAMIA KURDISH LLC,CHICAGO,IL,60625.0,,,70504Livery,Livery
8109,VIOLATION,TOYOTA,SCION,2011.0,WHITE,Gasoline,N,TRIPLE A CAB CORP,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,2086Taxi,Taxi
8110,ACTIVE,CHEVROLET,SUBURBAN,2020.0,BLACK,Gasoline,N,LUCKY LIVERY INC,CHICAGO,IL,60629.0,,,9963Livery,Livery
8113,SURRENDER,HYUNDAI,SONATA,2015.0,BLUE,Gasoline,N,MAYFAIR CAB LLC,CHICAGO,IL,60630.0,NORTHSTAR AFFILIATION,Star North Management LLC,2115Taxi,Taxi
8115,ACTIVE,TOYOTA,SIENNA,2020.0,BLUE/WHITE,Gasoline,Y,AGYAAKU CORP,CHICAGO,IL,60641.0,Sun Taxi Association Inc,Owner Manager,313Taxi,Taxi
8116,INACTIVE,MCI,102DL3,1999.0,RED/WHITE/BLUE,Gasoline,N,CHICAGO SIGHT SEEING CO,CHICAGO,IL,60603.0,,,6085Charter Sightseeing,Charter Sightseeing
8117,ACTIVE,CADILLAC,ESCALADE ESV,2023.0,BLACK,Gasoline,N,A & D LIMO SERVICE CHICAGO INC,CHICAGO,IL,60630.0,,,9198Livery,Livery
8119,ACTIVE,GMC,YUKON XL,2021.0,BLACK,Gasoline,N,PRIORITY CHICAGO LIMOUSINE INC.,CHICAGO,IL,60632.0,,,7754Livery,Livery
8120,ACTIVE,TOYOTA,RAV4,2018.0,WHITE,Gasoline,N,LEAK & N ENTERPRISES INC.,CHICAGO,IL,60630.0,Globe Taxi Association Inc,Owner-Operator,4107Taxi,Taxi
8121,INACTIVE,MERCEDES,SPRINTER,2020.0,YELLOW,Gasoline,N,"SUPERIOR AIR-GROUND AMBULANCE SERVICE, INC.",ELMHURST,IL,60126.0,,,751526Ambulance,Ambulance
8125,ACTIVE,LINCOLN,AVIATOR,2023.0,BLACK,Gasoline,N,MOSNAD INC,CHICAGO,IL,60640.0,,,9531Livery,Livery
8126,INACTIVE,,,,,Gasoline,N,CITY OF CHICAGO BACP,,,,,,72569Livery,Livery
8128,ACTIVE,LINCOLN,CORSAIR,2023.0,BLACK,Gasoline,N,L&T LIMO SERVICES LLC,CHICAGO,IL,60618.0,,,70328Livery,Livery
8129,RESERVED,FORD,E350,2014.0,WHITE,Gasoline,N,ELITE MEDICAL TRANSPORTATION LLC,ORLAND PARK,IL,60467.0,,,808581Ambulance,Ambulance
8131,ACTIVE,LINCOLN,AVIATOR,2022.0,BLACK,Gasoline,N,"ASH TRAVELLERS, INC",CHICAGO,IL,60641.0,,,8443Livery,Livery
8132,ACTIVE,CHEVROLET,SUBURBAN,2024.0,BLACK,Gasoline,N,LIMO CORP OF CHICAGO INC,CHICAGO,IL,60630.0,,,7264Livery,Livery
8134,INACTIVE,FORD,E350,2017.0,WHITE,Gasoline,N,MEDICAL EXPRESS AMBULANCE SERV,SKOKIE,IL,60077.0,,,895579Ambulance,Ambulance
8135,ACTIVE,TOYOTA,COROLLA,2018.0,WHITE,Gasoline,N,ARES CAB CORP.,CHICAGO,IL,60659.0,Top Cab Association,Top Cab Corp.,1224Taxi,Taxi
8136,SURRENDER,TOYOTA,SIENNA,2020.0,YELLOW,Gasoline,N,AMAR TAXI INC,CHICAGO,IL,60641.0,Yellow Cab Association,Owner-Operator,5954Taxi,Taxi
8137,ACTIVE,LINCOLN,NAUTILUS,2023.0,BLACK,Gasoline,N,WIBOU ENTERPRISE LLC,CHICAGO,IL,60629.0,,,70154Livery,Livery
8140,ACTIVE,TOYOTA,SIENNA,2020.0,WHITE,Gasoline,Y,WANE TRANS INC,CHICAGO,IL,60659.0,City Service Taxi Association,Owner-Operator,3963Taxi,Taxi
8143,ACTIVE,LINCOLN,CORSAIR,2023.0,BLACK,Gasoline,N,AKTILEK INC.,CHICAGO,IL,60630.0,,,70579Livery,Livery
8144,ACTIVE,TOYOTA,RAV4,2016.0,GRAY,Gasoline,N,DEMBELAS CORP,CHICAGO,IL,60659.0,Independent1,Owner-Operator,4295Taxi,Taxi
8145,INACTIVE,ALEXANDER,,2001.0,RED,Gasoline,N,"TRT TRANSPORTATION, INC.",CHICAGO,IL,60609.0,,,10991Charter Sightseeing,Charter Sightseeing
8146,INACTIVE,GMC,C5500,2004.0,WHITE,Gasoline,N,SKYLINE LIMOUSINE 2 LLC,CHICAGO,IL,60643.0,,,19161Charter Sightseeing,Charter Sightseeing
8149,ACTIVE,LINCOLN,NAVIGATOR L,2020.0,BLACK,Gasoline,N,MK LUXCARSERVICE INC.,CHICAGO,IL,60634.0,,,7401Livery,Livery
8151,INACTIVE,,,,,Gasoline,N,CITY OF CHICAGO BACP,,,,,,71688Livery,Livery
8152,VIOLATION,CADILLAC,ESCALADE,2019.0,BLACK,Gasoline,N,PERFECT LIMO SERVICE COMPANY,CHICAGO,IL,60630.0,,,7110Livery,Livery
8153,INACTIVE,FORD,AMBULANCE,2001.0,WHITE/RED,Gasoline,N,"ATI VANDENBERG AMBULANCE, INC.",TINLEY PARK,IL,60477.0,,,5546Ambulance,Ambulance
8155,INACTIVE,FORD,E450,2007.0,WHITE,Gasoline,N,ARIES SHUTTLE CHICAGO LLC,CHICAGO,IL,60624.0,,,13154Charter Sightseeing,Charter Sightseeing
8156,SURRENDER,LEXUS,GX460,2022.0,BLACK,Gasoline,N,SEZI INC.,CHICAGO,IL,60630.0,,,70395Livery,Livery
8157,FORECLOSURE,VPG,MV-1,2014.0,GREEN,Gasoline,Y,LIBRA TAXI INC,CHICAGO,IL,60645.0,TAXI TOWN AFFILIATION LLC,"Medallion Leasing and Management, Inc.",300Taxi,Taxi
8159,ACTIVE,CHEVROLET,SUBURBAN,2019.0,BLACK,Gasoline,N,ALMAZ KURMANKOZHOEV,CHICAGO,IL,60625.0,,,8743Livery,Livery
8160,ACTIVE,LINCOLN,AVIATOR,2022.0,BLACK,Gasoline,N,YASMINE TRANS INC,CHICAGO,IL,60656.0,,,8942Livery,Livery
8163,RESERVED,LINCOLN,AVIATOR,2023.0,BLACK,Gasoline,N,ARRIVE AND GO INC.,CHICAGO,IL,60607.0,,,7288Livery,Livery
8164,INACTIVE,,,,,Gasoline,N,CITY OF CHICAGO BACP,,,,,,71841Livery,Livery
8165,RESERVED,FORD,EXPEDITION,2022.0,BLACK,Gasoline,N,LOMBARD LIMOUSINE INC.,CHICAGO,IL,60645.0,,,8284Livery,Livery
8166,ACTIVE,LINCOLN,AVIATOR,2022.0,BLACK,Gasoline,N,QUICK STOP TRANSPORTATION LLC,CHICAGO,IL,60640.0,,,70050Livery,Livery
8169,INACTIVE,FORD,E350,2013.0,WHITE/BLUE,Gasoline,N,AMBULANCE TRANSPORTATION INC,TINLEY PARK,IL,60487.0,,,895401Ambulance,Ambulance
8170,INACTIVE,,,,,Gasoline,N,"ATI VANDENBERG AMBULANCE, INC.",TINLEY PARK,IL,60477.0,,,5132Ambulance,Ambulance
8171,VIOLATION,CHEVROLET,SUBURBAN,2023.0,BLACK,Gasoline,N,MQ TRANSPORTATION SERVICES INC,CHICAGO,IL,60629.0,,,8827Livery,Livery
8172,ACTIVE,CADILLAC,ESCALADE,2019.0,BLACK,Gasoline,N,ONYX J. CAR SERVICE INC.,CHICAGO,IL,60641.0,,,70810Livery,Livery
8173,ACTIVE,FORD,EXPEDITION,2024.0,BLACK,Gasoline,N,D M LIMO INC.,CHICAGO,IL,60619.0,,,8181Livery,Livery
8174,RESERVED,FORD,E350,2008.0,YELLOW,Gasoline,N,FIRST CALL AMBULANCE SERVICE INC,CHICAGO,IL,60639.0,,,142802Ambulance,Ambulance
8175,VIOLATION,VPG,MV-1,2016.0,WHITE,Gasoline,Y,TEHRAN INC.,CHICAGO,IL,60625.0,DIS-AFFILIATED,Owner Manager,4504Taxi,Taxi
8176,INACTIVE,,,,,Gasoline,N,CITY OF CHICAGO BACP,,,,,,71323Livery,Livery
8178,ACTIVE,TOYOTA,SIENNA,2020.0,WHITE,Gasoline,Y,OLA CAB INCORPORATED,CHICAGO,IL,60617.0,Independent1,Owner-Operator,2338Taxi,Taxi
8179,RESERVED,FORD,E150,2013.0,WHITE,Gasoline,N,KURTZ AMBULANCE SERVICE INC,NEW LENOX,IL,60451.0,,,7426Medicar,Medicar
8180,VIOLATION,CADILLAC,ESCALADE,2019.0,BLACK,Gasoline,N,PERFECT LIMO SERVICE COMPANY,CHICAGO,IL,60630.0,,,7223Livery,Livery
8181,RESERVED,LINCOLN,CONTINENTAL,2017.0,BLACK,Gasoline,N,M & M LIMOUSINE SERVICE INC,CHICAGO,IL,60601.0,,,9551Livery,Livery
8183,SURRENDER,KIA,OPTIMA,2015.0,BLACK,Gasoline,N,HASAN CAB CORPORATION,CHICAGO,IL,60612.0,Independent1,Owner-Operator,700Taxi,Taxi
8184,ACTIVE,TOYOTA,COROLLA,2019.0,WHITE,Gasoline,N,ZUHA TAXI CORP,CHICAGO,IL,60659.0,INDEPENDENT4,Owner-Operator,6488Taxi,Taxi
8185,VIOLATION,TOYOTA,SCION,2012.0,WHITE,Gasoline,N,ANDREW AND JESSICA CAB CORP.,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,2628Taxi,Taxi
8186,INACTIVE,,,,,Gasoline,N,CITY OF CHICAGO BACP,,,,,,71362Livery,Livery
8188,ACTIVE,FORD,EXPEDITION XLT MAX,2024.0,BLACK,Gasoline,N,AMERICAN PREMIUM LEASING INC,CHICAGO,IL,60619.0,,,71173Livery,Livery
8189,ACTIVE,LINCOLN,NAUTILUS,2023.0,BLACK,Gasoline,N,SSRM LIMO INC.,CHICAGO,IL,60659.0,,,70061Livery,Livery
8194,INACTIVE,,,,,Gasoline,N,CITY OF CHICAGO BACP,,,,,,72553Livery,Livery
8195,INACTIVE,MERCEDES,SPRINTER,2015.0,BLACK,Gasoline,N,KINGS ROYAL COACH LLC,CHICAGO,IL,60621.0,,,16948Charter Sightseeing,Charter Sightseeing
8196,INACTIVE,,,,,Gasoline,N,CITY OF CHICAGO BACP,,,,,,71883Livery,Livery
8198,VIOLATION,FORD,TRANSIT,2017.0,WHITE,Gasoline,N,ELITE MEDICAL TRANSPORTATION LLC,ORLAND PARK,IL,60467.0,,,808578Ambulance,Ambulance
8199,ACTIVE,CHEVROLET,SUBURBAN,2022.0,BLACK,Gasoline,N,M & M LIMOUSINE SERVICE INC,CHICAGO,IL,60601.0,,,8851Livery,Livery
8200,INACTIVE,FORD,STARCRAFT,2016.0,WHITE,Gasoline,N,CHICAGO BUS RENTAL INC,CHICAGO,IL,60603.0,,,17261Charter Sightseeing,Charter Sightseeing
8203,ACTIVE,FORD,TRANSIT,2023.0,WHITE,Gasoline,N,TRACE AMBULANCE INC,TINLEY PARK,IL,60487.0,,,794908Ambulance,Ambulance
8204,INACTIVE,FREIGHTLINER,102C3,2014.0,BLACK,Gasoline,N,JKS LIMOUSINES LLC.,CHICAGO,IL,60602.0,,,14823Charter Sightseeing,Charter Sightseeing
8206,INACTIVE,FORD,TRANSIT,2020.0,WHITE,Gasoline,N,COMMUNITY PASTOR CARE LLC,CHICAGO,IL,60615.0,,,9329Medicar,Medicar
8207,ACTIVE,LINCOLN,CORSAIR,2022.0,BLACK,Gasoline,N,DANAYAL LIMOUSINE INC.,CHICAGO,IL,60659.0,,,9806Livery,Livery
8208,ACTIVE,LINCOLN,CONTINENTAL,2019.0,BLACK,Gasoline,N,DINAB TRANSPORTATION INC,CHICAGO,IL,60610.0,,,9440Livery,Livery
8209,ACTIVE,CHEVROLET,SUBURBAN,2021.0,BLACK,Gasoline,N,BORISLAV KLACAR,CHICAGO,IL,60660.0,,,9184Livery,Livery
8211,VIOLATION,GMC,YUKON,2019.0,BLACK,Gasoline,N,DEREN LIMOUSINE INC,CHICAGO,IL,60618.0,,,9402Livery,Livery
8212,VIOLATION,CHEVROLET,SUBURBAN,2018.0,BLACK,Gasoline,N,CHICAGO LIMOUSINE INC.,CHICAGO,IL,60656.0,,,7192Livery,Livery
8214,VIOLATION,TOYOTA,RAV4,2014.0,WHITE,Gasoline,N,MULU TAXI COMPANY,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,1903Taxi,Taxi
8215,ACTIVE,CHEVROLET,SUBURBAN,2017.0,BLACK,Gasoline,N,GLOBAL ALLURE U.S.A. LLC,CHICAGO,IL,60605.0,,,7535Livery,Livery
8216,INACTIVE,,,,,Gasoline,N,CITY OF CHICAGO BACP,,,,,,72628Livery,Livery
8217,VIOLATION,CHEVROLET,SUBURBAN,2021.0,BLACK,Gasoline,N,BIG LIMO SERVICE INC.,CHICAGO,IL,60645.0,,,70516Livery,Livery
8218,INACTIVE,FORD,TRANSIT BUS,2017.0,WHITE,Gasoline,N,DDSSBOS LLC,CHICAGO,IL,60608.0,,,3000Charter Sightseeing,Charter Sightseeing
8220,ACTIVE,LINCOLN,NAVIGATOR L,2023.0,BLACK,Gasoline,N,MIDWEST CARS & LIMOUSINES INC.,CHICAGO,IL,60630.0,,,70346Livery,Livery
8223,INACTIVE,,,,,Gasoline,N,CITY OF CHICAGO BACP,,,,,,71718Livery,Livery
8225,INACTIVE,MCI,102DL3,1997.0,WHITE/RED/BLUE,Gasoline,N,CHICAGO SIGHT SEEING CO,CHICAGO,IL,60603.0,,,3366Charter Sightseeing,Charter Sightseeing
8226,ACTIVE,CADILLAC,ESCALADE ESV,2020.0,BLACK,Gasoline,N,GLOBAX LIMO INC,CHICAGO,IL,60618.0,,,8978Livery,Livery
8227,RESERVED,LINCOLN,NAVIGATOR L,2024.0,BLACK,Gasoline,N,NASHAMA TRAVEL AND TOURS INC.,CHICAGO,IL,60630.0,,,70987Livery,Livery
8231,ACTIVE,LINCOLN,NAVIGATOR,2020.0,BLACK,Gasoline,N,YK HOLDINGS INC.,CHICAGO,IL,60629.0,,,7862Livery,Livery
8234,ACTIVE,FORD,EXPEDITION,2018.0,BLACK,Gasoline,N,EMPIRE LIMOUSINE INC,CHICAGO,IL,60630.0,,,9448Livery,Livery
8238,INACTIVE,CHEVROLET,CARRYALL,1996.0,RED/GREEN,Gasoline,N,YILDIRIM CAB CO,CHICAGO,IL,60618.0,,,15164Charter Sightseeing,Charter Sightseeing
8239,ACTIVE,FORD,EXPEDITION,2022.0,BLACK,Gasoline,N,YK HOLDINGS INC.,CHICAGO,IL,60629.0,,,8199Livery,Livery
8240,VIOLATION,LINCOLN,NAVIGATOR L,2022.0,BLACK,Gasoline,N,"I.M. LUXURY LIMOUSINE, INC.",CHICAGO,IL,60645.0,,,9242Livery,Livery
8241,INACTIVE,,,,,Gasoline,N,CITY OF CHICAGO BACP,,,,,,71960Livery,Livery
8242,ACTIVE,FORD,ESCAPE,2020.0,BLACK,Gasoline,N,"ARADA, INC",CHICAGO,IL,60640.0,Independent1,Owner-Operator,5106Taxi,Taxi
8243,ACTIVE,LINCOLN,CORSAIR,2022.0,BLACK,Gasoline,N,CHIRAQ LIMOUSINE INC,CHICAGO,IL,60619.0,,,7707Livery,Livery
8245,ACTIVE,TOYOTA,COROLLA,2018.0,WHITE,Gasoline,N,ARES CAB CORP.,CHICAGO,IL,60659.0,Top Cab Association,Top Cab Corp.,3961Taxi,Taxi
8246,ACTIVE,TOYOTA,SIENNA,2020.0,WHITE,Gasoline,Y,HIIRAN CAB INC,CHICAGO,IL,60659.0,Flash Cab Co,Owner-Operator,6411Taxi,Taxi
8247,INACTIVE,,,,,Gasoline,N,CITY OF CHICAGO BACP,,,,,,72826Livery,Livery
8249,ACTIVE,TOYOTA,SIENNA,2024.0,WHITE/STARS/STRIPES,Gasoline,Y,UGOABA LLC,CHICAGO,IL,60641.0,American-United Cab Assn,Owner-Operator,6974Taxi,Taxi
8251,INACTIVE,,,,,Gasoline,N,CITY OF CHICAGO BACP,,,,,,71593Livery,Livery
8252,ACTIVE,LINCOLN,AVIATOR,2025.0,BLACK,Gasoline,N,O'HARE-MIDWAY LIMOUSINE SERVICE INC # 2,CHICAGO,IL,60640.0,,,7255Livery,Livery
8253,ACTIVE,CADILLAC,ESCALADE ESV,2024.0,BLACK,Gasoline,N,JASMEN LIMO INC,CHICAGO,IL,60630.0,,,8639Livery,Livery
8256,VIOLATION,CADILLAC,ESCALADE ESV,2018.0,BLACK,Gasoline,N,CURTIS P. ANDERSON,CHICAGO,IL,60609.0,,,7572Livery,Livery
8257,ACTIVE,LINCOLN,AVIATOR,2025.0,BLACK,Gasoline,N,"CHICAGO CHAUFFEURS LIMOUSINE, INC.",CHICAGO,IL,60641.0,,,71102Livery,Livery
8259,ACTIVE,CHEVROLET,SUBURBAN,2019.0,BLACK,Gasoline,N,CLASSIC ROYAL TRANSPORTATION INC,CHICAGO,IL,60659.0,,,8058Livery,Livery
8261,ACTIVE,LINCOLN,AVIATOR,2022.0,BLACK,Gasoline,N,WM MIDWEST INC.,CHICAGO,IL,60630.0,,,8599Livery,Livery
8262,ACTIVE,MERCEDES,METRIS,2021.0,BLACK,Gasoline,N,EMPIRE LIMOUSINE INC,CHICAGO,IL,60630.0,,,9445Livery,Livery
8263,INACTIVE,,,,,Gasoline,N,CITY OF CHICAGO BACP,,,,,,72815Livery,Livery
8264,ACTIVE,CHEVROLET,SUBURBAN,2021.0,BLACK,Gasoline,N,BAIMAX EXPRESS INC,CHICAGO,IL,60656.0,,,9028Livery,Livery
8265,ACTIVE,FREIGHLINE,SPRINTER,2020.0,YELLOW,Gasoline,N,"SUPERIOR AIR-GROUND AMBULANCE SERVICE, INC.",ELMHURST,IL,60126.0,,,721315Ambulance,Ambulance
8268,VIOLATION,LINCOLN,AVIATOR,2023.0,BLACK,Gasoline,N,ZUBBY LIMO INC.,CHICAGO,IL,60626.0,,,9183Livery,Livery
8269,INACTIVE,FORD,E250,2008.0,WHITE,Gasoline,N,ILLINOIS MEDI-CAR INC,CHICAGO,IL,60608.0,,,6612Medicar,Medicar
8270,ACTIVE,LINCOLN,NAVIGATOR L,2024.0,BLACK,Gasoline,N,BEKA DZ TRANSPORTATION INC.,CHICAGO,IL,60608.0,,,71255Livery,Livery
8273,INACTIVE,,,,,Gasoline,N,CITY OF CHICAGO BACP,,,,,,72990Livery,Livery
8275,ACTIVE,CADILLAC,ESCALADE ESV,2023.0,BLACK,Gasoline,N,MG TRANS INC,CHICAGO,IL,60634.0,,,70943Livery,Livery
8279,ACTIVE,LINCOLN,CONTINENTAL,2020.0,BLACK,Gasoline,N,THE DFB GROUP INCORPORATED,CHICAGO,IL,60630.0,,,7757Livery,Livery
8280,INACTIVE,FORD,E450,2007.0,ORANGE/BLUE,Gasoline,N,"SUPERIOR AIR-GROUND AMBULANCE SERVICE, INC.",ELMHURST,IL,60126.0,,,5647Ambulance,Ambulance
8282,ACTIVE,LINCOLN,AVIATOR,2021.0,BLACK,Gasoline,N,KHAMDILLO PAKHYROV,CHICAGO,IL,60659.0,,,70700Livery,Livery
8284,ACTIVE,CADILLAC,XT6,2022.0,BLACK,Gasoline,N,TOPDRIVE INC.,CHICAGO,IL,60625.0,,,7296Livery,Livery
8285,INACTIVE,,,,,Gasoline,N,CITY OF CHICAGO BACP,,,,,,72062Livery,Livery
8288,INACTIVE,,,,,Gasoline,N,CITY OF CHICAGO BACP,,,,,,71573Livery,Livery
8289,ACTIVE,CHEVROLET,SUBURBAN,2021.0,BLACK,Gasoline,N,ZAK LIMO INC,CHICAGO,IL,60630.0,,,70180Livery,Livery
8290,INACTIVE,,,,,Gasoline,N,CITY OF CHICAGO BACP,,,,,,71858Livery,Livery
8291,ACTIVE,BMW,X5,2023.0,BLACK,Gasoline,N,MOHAMMAD A. KHAN,CHICAGO,IL,60659.0,,,9065Livery,Livery
8293,INACTIVE,CHEVROLET,EXPRESS,2010.0,WHITE,Gasoline,N,MEDICAL EXPRESS AMBULANCE SERV,SKOKIE,IL,60077.0,,,5687Ambulance,Ambulance
8294,INACTIVE,CHEVROLET,UPLANDER,2006.0,MAROON,Gasoline,N,D AND R TRANSPORTATION INC,LYNWOOD,IL,60411.0,,,3333Medicar,Medicar
8295,ACTIVE,VOLVO,S90,2022.0,BLACK,Gasoline,N,ALL ABOUT CHARTER INC,CHICAGO,IL,60630.0,,,7263Livery,Livery
8297,INACTIVE,,,,,Gasoline,N,CITY OF CHICAGO BACP,,,,,,72628Livery,Livery
8299,INACTIVE,FORD,F550,2012.0,NONE,Gasoline,N,"CHICAGOLAND BUS RENTALS, LLC",CHICAGO,IL,60632.0,,,17085Charter Sightseeing,Charter Sightseeing
8300,INACTIVE,FORD,TRANSIT,2018.0,YELLOW,Gasoline,N,"SUPERIOR AIR-GROUND AMBULANCE SERVICE, INC.",ELMHURST,IL,60126.0,,,721461Ambulance,Ambulance
8301,VIOLATION,LEXUS,LS500,2018.0,BLACK,Gasoline,N,MOE LIMO INC.,CHICAGO,IL,60630.0,,,9108Livery,Livery
8302,INACTIVE,,,,,Gasoline,N,CITY OF CHICAGO BACP,,,,,,72864Livery,Livery
8303,ACTIVE,FORD,EXPEDITION,2024.0,BLACK,Gasoline,N,JOAQUIN R RICAURTE,CHICAGO,IL,60656.0,,,70494Livery,Livery
8304,INACTIVE,LINCOLN,NAVIGATOR,2013.0,WHITE,Gasoline,N,ECHO LIMOUSINE INC,CHICAGO,IL,60634.0,,,18482Charter Sightseeing,Charter Sightseeing
8305,INACTIVE,,,,,Gasoline,N,CITY OF CHICAGO BACP,,,,,,71422Livery,Livery
8307,ACTIVE,CADILLAC,ESCALADE ESV,2024.0,BLACK,Gasoline,N,WABI LIMO INC,CHICAGO,IL,60630.0,,,8964Livery,Livery
8308,ACTIVE,LINCOLN,NAVIGATOR,2020.0,BLACK,Gasoline,N,PRIME TRANSPORTATION SERVICES LLC,CHICAGO,IL,60645.0,,,9510Livery,Livery
8314,ACTIVE,FORD,TRANSIT BUS,2015.0,WHITE,Gasoline,N,ILLINOIS MEDI-CAR INC,CHICAGO,IL,60608.0,,,8200Medicar,Medicar
8316,ACTIVE,LINCOLN,NAVIGATOR L,2023.0,BLACK,Gasoline,N,CHICAGO ORIGINAL LIMOUSINE INC.,CHICAGO,IL,60625.0,,,8367Livery,Livery
8317,INACTIVE,FORD,TRANSIT BUS,2015.0,BLACK,Gasoline,N,UNITED LIMOUSINE AND SEDAN SERVICE INC,EARLVILLE,IL,60518.0,,,16330Charter Sightseeing,Charter Sightseeing
8318,ACTIVE,CHEVROLET,SUBURBAN,2024.0,BLACK,Gasoline,N,MIDWEST LIMO SERVICE L.L.C.,CHICAGO,IL,60630.0,,,70857Livery,Livery
8320,INACTIVE,FORD,E250,2014.0,WHITE,Gasoline,N,"SCR MEDICAL TRANSPORTATION, INC.",CHICAGO,IL,60619.0,,,8448Medicar,Medicar
8321,INACTIVE,,,,,Gasoline,N,CITY OF CHICAGO BACP,,,,,,72671Livery,Livery
8322,INACTIVE,,,,,Gasoline,N,CITY OF CHICAGO BACP,,,,,,72465Livery,Livery
8323,ACTIVE,TOYOTA,COROLLA,2015.0,BROWN,Gasoline,N,"CHIRAGH TRANS, INC",CHICAGO,IL,60659.0,Independent1,Owner-Operator,5953Taxi,Taxi
8324,ACTIVE,TESLA,Y,2024.0,BLACK,Gasoline,N,ABDINASIR M. SAED,CHICAGO,IL,60659.0,,,70776Livery,Livery
8325,ACTIVE,LINCOLN,NAVIGATOR,2023.0,BLACK,Gasoline,N,MESAD NATIONAL INC.,CHICAGO,IL,60630.0,,,70310Livery,Livery
8326,INACTIVE,,,,,Gasoline,N,CITY OF CHICAGO BACP,,,,,,72105Livery,Livery
8327,ACTIVE,LINCOLN,CORSAIR,2023.0,BLACK,Gasoline,N,AWANDIA TRANSPORTATION INC,CHICAGO,IL,60656.0,,,70340Livery,Livery
8328,ACTIVE,TOYOTA,RAV4,2016.0,YELLOW,Gasoline,N,HAFIZ CAB CORP,CHICAGO,IL,60641.0,Yellow Cab Association,Owner-Operator,1101Taxi,Taxi
8329,RESERVED,GMC,YUKON,2022.0,BLACK,Gasoline,N,MIDWEST ELITE TRANS CORP.,CHICAGO,IL,60637.0,,,8291Livery,Livery
8330,ACTIVE,CHEVROLET,SUBURBAN,2023.0,BLACK,Gasoline,N,TEWODROS TRANSPORTATION SERVICE LLC,CHICAGO,IL,60626.0,,,9212Livery,Livery
8331,VIOLATION,TOYOTA,SCION,2011.0,WHITE,Gasoline,N,JASMINE TAXI 2 INC,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,4236Taxi,Taxi
8334,ACTIVE,AUDI,A6,2021.0,BLACK,Gasoline,N,KG PRIME TRANSPORTATION INC.,CHICAGO,IL,60656.0,,,70228Livery,Livery
8337,SURRENDER,FORD,E350,2017.0,WHITE,Gasoline,N,"LIFELINE AMBULANCE, LLC",SKOKIE,IL,60076.0,,,817732Ambulance,Ambulance
8339,ACTIVE,CADILLAC,CT6,2020.0,BLACK,Gasoline,N,"BRIZ LUX SERVICES, INC.",CHICAGO,IL,60629.0,,,7722Livery,Livery
8340,INACTIVE,,,,,Gasoline,N,CITY OF CHICAGO BACP,,,,,,71906Livery,Livery
8342,INACTIVE,,,,,Gasoline,N,CITY OF CHICAGO BACP,,,,,,71944Livery,Livery
8343,INACTIVE,,,,,Gasoline,N,CITY OF CHICAGO BACP,,,,,,71892Livery,Livery
8347,ACTIVE,LEXUS,ES 350,2022.0,BLACK,Gasoline,N,HUMBERTO HERRERA,CHICAGO,IL,60647.0,,,70097Livery,Livery
8349,ACTIVE,LINCOLN,AVIATOR,2023.0,BLACK,Gasoline,N,HANA LIMO INC.,CHICAGO,IL,60625.0,,,8602Livery,Livery
8350,ACTIVE,GMC,YUKON,2023.0,BLACK,Gasoline,N,KNIGHT LIMO SERVICE INC,CHICAGO,IL,60630.0,,,7921Livery,Livery
